Best Western Stadtpalais Wittenberg,DE,Lutherstadt Wittenberg,4,51.8647475562,12.6516339183,,,,,
Maritime Park And Spa Resort,TH,Krabi town,4,8.0817601162,98.9184978604,,,,,
Asset Hotel Shanghai,CN,Shanghai,3,31.1886384359,121.448758543,,,,,
Embassy Suites Montgomery - Hotel & Conference Center,US,Montgomery,3,32.3798799183,-86.3135370612,,,,,
MÃ¶venpick Hotel Bur Dubai,AE,Dubai,5,25.2342465321,55.3117606044,,,,,
Wina Holiday Villa Kuta Bali,ID,Kuta,3,-8.7151607726,115.169771612,,,,,
New Orly,DE,Munich,4,48.1492145163,11.5389128029,,,,,
Premiere Classe Montreuil,FR,Montreuil,1,48.86843411,2.4309289459,,,,,
Hotel Al Ponte Dei Sospiri,IT,Venice,4,45.4352259239,12.3402750492,,,,,
Hilton Garden Inn Anaheim/Garden Grove,US,Anaheim,3,33.7909490513,-117.915406823,,,,,
Hilton Strathclyde,GB,Bellshill,4,55.8315255038,-4.0328098834,,,,,
Holiday Inn Swindon,GB,Swindon,3,51.545427638,-1.7453670502,,,,,
Bahia Principe Tenerife Resort,ES,Adeje,4,28.1180980549,-16.7729940234,,,,,
Hostel Haus international,DE,Munich,2,48.1607415092,11.5585894883,,,,,
Mercure Paris Ivry Quai De Seine,FR,Ivry-sur-Seine,4,48.8187011536,2.3994062841,,,,,
"""Die Sonnigen"" - Hotel und FamilienspaÃŸ",AT,Bezau,4,47.3860272359,9.9049526453,,,,,
Best Western Plus Airport Inn and Suites,US,Miami,3,25.8092893875,-80.3688257933,,,,,
Le Macinaie,IT,Castel del Piano,2,42.8911818581,11.6060230136,,,,,
City Plaza,RO,Cluj-Napoca,5,46.7696285647,23.5839664936,,,,,
Dietrich-Bonhoeffer-Hotel Berlin Mitte,DE,Berlin,3,52.5235171105,13.3904644847,,,,,
Hotel Dei Cavalieri,IT,Milan,4,45.4609283102,9.1886284947,,,,,
Best Western Cocoa Beach Hotel & Suites,US,Cocoa Beach,3,28.368988955,-80.6052598357,,,,,
Homewood Suites by Hilton-Anaheim,US,Anaheim,3,33.788287453,-117.917209268,,,,,
Der LÃ¶wen in Staufen mit Haus Goethe,DE,Staufen im Breisgau,3,47.881982814,7.7318912745,,,,,
Quality Inn & Suites Memphis,US,Memphis,2,35.1616918816,-89.8621451855,,,,,
Aparthotel Adagio Access Paris Vanves - Porte de ChÃ¢tillon,FR,Vanves,3,48.8176635685,2.2872550786,,,,,
Mercure MÃ¼nchen am Olympiapark,DE,Munich,3,48.1584593989,11.5451717377,,,,,
Tryp by Wyndham Ahlbeck Strandhotel,DE,Ahlbeck,0,53.9378719873,14.1982761025,,,,,
Hotel Elegia am KurfÃ¼rstendamm,DE,Berlin,2,52.5041905508,13.3162437379,,,,,
Perelik Palace Spa Hotel Half-Board,BG,Pamporovo,4,41.646776022,24.6440104541,,,,,
Ramada Prague City Centre,CZ,Prague,4,50.0813617727,14.428036809,,,,,
Westin Soma Bay Golf Resort and Spa,EG,Hurghada,5,26.8590597113,33.9926433563,,,,,
Roques,FR,Les Angles Gard,3,43.9590678169,4.7726811469,,,,,
Crowne Plaza Bangkok Lumpini Park,TH,Bangkok,5,13.729721234,100.535566807,,,,,
Strimon Garden SPA Hotel,BG,Kyustendil,5,42.2834606098,22.6895838976,,,,,
Mercure Xi'an on Renmin Square,CN,Xi'an,4,34.2657421945,108.960390687,,,,,
Silken Gran Hotel Havana,ES,Barcelona,4,41.3926664911,2.1719951928,,,,,
Cesar Augustus,ES,Cambrils,3,41.0738899062,1.1151096225,,,,,
Mercure Paris Le Bourget,FR,Le Blanc-Mesnil,4,48.9530890954,2.4513351917,,,,,
Macleay Hotel,AU,Sydney,3.5,-33.8698398595,151.22548297,,,,,
Hotel Carlton On The Grand Canal,IT,Venice,4,45.4400440138,12.321883142,,,,,
The Chancellor,AU,Gold Coast,4.5,-28.0777406128,153.414212465,,,,,
Central Passage Budapest Apartments,HU,Budapest,0,47.4984688621,19.0566647052,,,,,
Hotel Delta,ES,Tudela,3,42.0600689482,-1.6011942923,,,,,
Chapter House,GB,Salisbury,3,51.0660366762,-1.7934402823,,,,,
Hotel Alte Post,AT,Fieberbrunn,4,47.4763105332,12.5438788533,,,,,
Leisure Inn Penny Royal Hotel & Apartments,AU,Launceston,3,-41.440755929,147.130419016,,,,,
Ararat Park Hyatt,RU,Moscow,5,55.7599047,37.62136504,,,,,
Hampton Inn Phoenix-Chandler,US,Chandler,3,33.3066143511,-111.968858242,,,,,
The Surin Phuket,TH,Surin Beach,5,7.9799114984,98.2795929909,,,,,
Somerset Youyi Tianjin,CN,Tianjin,4,39.0837364174,117.209438682,,,,,
Porto Naxos,GR,Naxos Chora,4,37.0960377953,25.3791689873,,,,,
Angus Hotel,GB,Carlisle,3,54.9048986414,-2.9370617867,,,,,
Atlas City Hotel,DE,Munich,3,48.136936728,11.5556497872,,,,,
Montparnasse Daguerre,FR,Paris,3,48.836041981,2.3241046071,,,,,
Tulip Inn Turin South,IT,Moncalieri,3,44.9736484612,7.7293914557,,,,,
Grand Hotel Gianicolo,IT,Rome,4,41.8875664025,12.4611648917,,,,,
Days Inn - Montreal East,CA,MontrÃ©al,3,45.588196548,-73.5841834545,,,,,
Chelsea Hotel Toronto,CA,Toronto,3,43.6587462133,-79.3830368668,,,,,
Ellenzer GoldbÃ¤umchen,DE,Ellenz-Poltersdorf,0,50.1165437465,7.2334361075,,,,,
Mercure Versailles Chateau,FR,Versailles,3,48.803252603,2.134668231,,,,,
Sheraton Pleasanton,US,Pleasanton,3,37.698571555,-121.930086315,,,,,
Derwentwater Hotel,GB,Keswick,3,54.6018224602,-3.1586176157,,,,,
Hilton Garden Inn Las Vegas Strip South,US,Las Vegas,3,36.0476416458,-115.170863271,,,,,
ibis Styles Katherine,AU,Katherine,3.5,-14.472663371,132.290668488,,,,,
Almhotel Fichtenheim,AT,Berg im Drautal,3,46.7731208444,13.1561976671,,,,,
Brickell Bay Beach Club & Spa - Adults Only,AW,Palm Beach,3,12.5700228022,-70.0444440544,,,,,
PremiÃ¨re Classe Roissy Survilliers Saint Witz,FR,Saint-Witz,2,49.0880259173,2.5547879934,,,,,
Villa Diana Bali,ID,Legian,4,-8.69894809,115.172475278,,,,,
Novotel Sydney Olympic Park,AU,Sydney,4,-33.8482981935,151.068009138,,,,,
Orange County Resort Hotel Kemer,TR,Kemer,5,36.6090643823,30.5588310957,,,,,
The Kala Samui,TH,Lamai Beach,4,9.4884213881,100.063343793,,,,,
Clifton Suites On Northbourne,AU,Canberra,4,-35.2718616767,149.130709916,,,,,
The Timbers Hotel,US,Aurora,3,39.7761341535,-104.847899079,,,,,
L'Esterel,FR,Cannes,2,43.5534624451,7.0190620422,,,,,
Days Inn Forbidden City Beijing,CN,Beijing,3,39.9099028841,116.406216323,,,,,
Leonardo Da Vinci Rome Airport Hotel,IT,Fiumicino,4,41.7728639848,12.2391182184,,,,,
Gloria Hotel Doha,QA,Doha,4,25.2894967122,51.5429162979,,,,,
Hampton Inn & Suites North Fort Worth-Alliance Airport,US,Roanoke,3,32.9745147858,-97.3072070628,,,,,
Castello Dal Pozzo,IT,Oleggio Castello,5,45.7498969261,8.5310836136,,,,,
Sankt JÃ¶rgen Park,SE,GÃ¶teborg,4,57.744068034,11.9444721937,,,,,
The Gateway Hotel Ummed,IN,Ahmedabad,5,23.0401789162,72.5639247894,,,,,
Caravelle Saigon,VN,Ho Chi Minh City,5,10.7763684077,106.703459322,,,,,
Hotel Alfonso XIII - A Luxury Collection Hotel,ES,Seville,5,37.3818877161,-5.9926074743,,,,,
Best Western Plus Orchid Hotel & Suites,US,Roseville,3,38.7466134473,-121.26663655,,,,,
Hampton Inn Jacksonville - I-95 Central,US,Jacksonville,3,30.3166036209,-81.6570237279,,,,,
Nevsky Hotel Express,RU,Saint Petersburg,0,59.92992965,30.36438435,,,,,
Colmar Tropicale - Berjaya Hills,MY,Bukit Tinggi,4,3.3934598893,101.839931488,,,,,
DoubleTree by Hilton Chicago O'Hare Airport-Rosemont,US,Rosemont,4,41.9780884472,-87.8632181883,,,,,
Hotel Comtur,IT,Binasco,4,45.3317799906,9.1027514636,,,,,
Hotel Antiche Figure,IT,Venice,3,45.4402240569,12.3219782113,,,,,
Hotel Pestana Cascais Ocean & Conference Aparthotel,PT,Cascais,4,38.6969693456,-9.4386001826,,,,,
Carlton Motel,US,Long Beach,2,33.8312596918,-118.189434707,,,,,
Super 8 Los Angeles,US,Los Angeles,2,34.0902041762,-118.164506257,,,,,
Hilton Chicago/Indian Lakes Resort,US,Bloomingdale,3,41.9523891474,-88.0986168981,,,,,
All Inclusive Light - Valamar Club Dubrovnik Hotel,HR,Dubrovnik,3,42.6618599579,18.0661070582,,,,,
Sunway Hotel Georgetown Penang,MY,George Town,4,5.4141041837,100.325708091,,,,,
Tulip Inn Andorra Delfos,AD,Andorra la Vella,4,42.5081292802,1.5387618542,,,,,
Days Inn Corley - Nec (M6),GB,Coventry,3,52.4705340654,-1.5433108807,,,,,
Carladez Cambronne,FR,Paris,3,48.842065952,2.3031970113,,,,,
Holiday Inn Denver East - Stapleton,US,Denver,3,39.7643367127,-104.903800339,,,,,
Tenface Bangkok,TH,Bangkok,4,13.7345206411,100.550791025,,,,,
Grand Mercure Oriental Ginza Shenzhen,CN,Shenzhen,5,22.5349099749,114.0128088,,,,,
Victoria Centre Apartments & Annexe,GB,Nottingham,0,52.957118416,-1.1486613751,,,,,
BarcelÃ³ Old Town Praha,CZ,Prague,4,50.0873266465,14.4260471314,,,,,
Mercure Lyon Charpennes,FR,Lyon,4,45.7707307546,4.8633424938,,,,,
Borgo Grondaie,IT,Siena,0,43.3298945957,11.3321976364,,,,,
Inn Side Hotel Kalvin House,HU,Budapest,3,47.4876362592,19.0602385998,,,,,
Kempinski Hotel Bristol Berlin,DE,Berlin,5,52.5031170573,13.3273494244,,,,,
Hotel Garni Evido Salzburg City Center,AT,Salzburg,3,47.811266785,13.0434536934,,,,,
Burj Al Arab,AE,Dubai,5,25.1409675063,55.1856981218,,,,,
DoubleTree by Hilton Hotel Boston - Downtown,US,Boston,3,42.3489265192,-71.0640817881,,,,,
Tryp by Wyndham Munich North,DE,Neufahrn bei Freising,3,48.3047603303,11.6669601202,,,,,
FÅ‘nix Hotel,HU,BalatonfÃ¶ldvÃ¡r,4,46.8520105592,17.8835508227,,,,,
Embassy Suites Fort Myers - Estero,US,Estero,3,26.4330870704,-81.7815291882,,,,,
Castello di San Marco Charming Hotel & SPA,IT,Calatabiano,4,37.8018607582,15.2475762366,,,,,
HÃ´tel la Residence Du Berry,FR,Versailles,3,48.7972280389,2.1250873804,,,,,
Ten Hill Place Hotel,GB,Edinburgh,4,55.9464115511,-3.1836640835,,,,,
Boscolo Exedra Nice Autograph Collection,FR,Nice,5,43.6999382247,7.2658118606,,,,,
Oaks Hyde Park Plaza,AU,Sydney,4,-33.8765508217,151.212289184,,,,,
Sawasdee Sukhumvit Inn,TH,Bangkok,2,13.7255548939,100.580142438,,,,,
HÃ´tel de France,FR,Bordeaux,2,44.8423199296,-0.5782856047,,,,,
Hotel St. Barbara,EE,Tallinn,3,59.432189931,24.7430697083,,,,,
Edinburgh Marriott Hotel,GB,Edinburgh,4,55.9400945794,-3.3123993874,,,,,
Tryp Guadalajara Hotel,ES,Guadalajara,4,40.6198894427,-3.16157341,,,,,
Pullman SP Guarulhos Airport,BR,Guarulhos,5,-23.4496246753,-46.4895486832,,,,,
Hotel Mas Des Barres,FR,Saintes-Maries-de-la-Mer,3,43.5192831997,4.3988496065,,,,,
Hotel Ekazent SchÃ¶nbrunn,AT,Vienna,3,48.1869369054,16.3005512953,,,,,
Mercure DÃ¼sseldorf Airport,DE,Ratingen,4,51.3532895078,6.8563753367,,,,,
Twinpalms Phuket,TH,Surin Beach,5,7.9776483785,98.2803708315,,,,,
Steigenberger Makadi (Adults Only),EG,Hurghada,5,26.9843159448,33.8874310255,,,,,
Superior Hotel Bristol,DE,Munich,3,48.13394469,11.56519309,,,,,
GHOTEL hotel & living MÃ¼nchen-Zentrum,DE,Munich,3,48.1275957674,11.5737077594,,,,,
Park Rotana Abu Dhabi,AE,Abu Dhabi,5,24.4240975391,54.4736158848,,,,,
Darussaade Istanbul Hotel,TR,Istanbul,0,41.0038564553,28.9788302779,,,,,
Am Zault-Landhotel,DE,DÃ¼sseldorf,4,51.2011090711,6.9054570794,,,,,
Bed & Bed Milano,IT,Milan,0,45.4384358338,9.200078845,,,,,
Travelodge Perth,AU,Perth,4,-31.9565476542,115.86558491,,,,,
Comfort Hotel Lille - Mons en Baroeul,FR,Mons-en-Baroeul,3,50.6501883728,3.1088411808,,,,,
Rodeway Inn & Suites Niagara Falls,US,Niagara Falls,2,43.0971795134,-78.9493390918,,,,,
Radisson Blu Scandinavia Hotel Oslo,NO,Oslo,4,59.9186762436,10.7337753475,,,,,
Knysna Tonquani Lodge & Spa,ZA,Knysna,5,-34.0318941861,23.0143457651,,,,,
The Wheatsheaf Hotel by Good Night Inns,GB,Virginia Water,3,51.4093553992,-0.5924838781,,,,,
Catalonia Giralda,ES,Seville,4,37.3901385937,-5.984775424,,,,,
River Terrace Inn a Noble House Hotel,US,Napa,4,38.3050610719,-122.28330642,,,,,
B&B Hotel Verona Sud,IT,Verona,3,45.3988217529,10.9669979809,,,,,
Aparthotel Adagio Access La DÃ©fense - Place Charras,FR,Courbevoie,0,48.8948920779,2.2490396351,,,,,
Americas Best Value Inn Smithtown/Long Island,US,Smithtown,2,40.8503086714,-73.1625643373,,,,,
BCN Urban Hotels Del Comte,ES,Barcelona,2,41.3827346098,2.1569909155,,,,,
DoubleTree by Hilton Chicago/Alsip,US,Alsip,3,41.662825496,-87.7444607019,,,,,
Apollinaire,FR,Paris,3,48.8413495943,2.3258882761,,,,,
Hilton Houston Southwest,US,Houston,3,29.714433329,-95.5031123757,,,,,
Hotel La Margherita & SPA,IT,Alghero,3,40.5564078818,8.3174148202,,,,,
Novotel Berlin Am Tiergarten,DE,Berlin,4,52.5139765001,13.3355543017,,,,,
Super 8 San Francisco Airport West,US,San Bruno,2,37.6218373803,-122.412051111,,,,,
Rodeway Inn Convention Center,US,Las Vegas,2,36.1324959771,-115.161223412,,,,,
Carlos V,ES,Granada,1,37.1721888156,-3.5955306888,,,,,
Bella Villa Metro,TH,Pattaya Central,3,12.9515389414,100.883977711,,,,,
Days Inn College Park,US,College Park,2,39.0047313909,-76.930051446,,,,,
Tan Hotel - Special Category,TR,Istanbul,0,41.0087669097,28.9752173424,,,,,
Best Western Hotel President,IT,Rome,4,41.8900278952,12.5067020953,,,,,
Palazzo del Capitano Relais & Wellness,IT,San Quirico dÊ¼Orcia,4,43.0603636057,11.6042500734,,,,,
Club Quarters Hotel Opposite Rockefeller Center,US,New York,4,40.7599295353,-73.9783528447,,,,,
Hotel Gran Mahakam,ID,Jakarta,5,-6.2445558744,106.795547605,,,,,
Gocce Di Capri,IT,Massa Lubrense,0,40.593273107,14.3392676112,,,,,
The Pickwick Hotel San Francisco,US,San Francisco,3,37.7830130009,-122.406752408,,,,,
Chateau Frontenac,FR,Paris,4,48.8690357432,2.3025979847,,,,,
Holiday Inn Express - Monterrey - Tecnologico,MX,Monterrey,4,25.636699,-100.283948,,,,,
Hilton Anaheim,US,Anaheim,4,33.7998159906,-117.918290198,,,,,
Hampton Inn & Suites Stamford,US,Stamford,3,41.0532560212,-73.5466191173,,,,,
Comfort Hotel BrÃ©tigny Sur Orge,FR,BrÃ©tigny-sur-Orge,0,48.62577151,2.2981864214,,,,,
Homewood Suites Grand Rapids,US,Grand Rapids,3,42.9141929807,-85.5714556575,,,,,
Bailli De Suffren,FR,Paris,3,48.8469297934,2.3079898953,,,,,
Crowne Plaza Euralille,FR,Lille,4,50.6399356533,3.0756890774,,,,,
Movenpick Hotel & Resort Al Bida'a,KW,Kuwait,5,29.3195706424,48.089312017,,,,,
Park View Motor Lodge,NZ,Hamilton,5,-37.7803822224,175.26927866,,,,,
Sportsmen's Lodge Hotel,US,Los Angeles,3,34.1449911592,-118.411661088,,,,,
DoubleTree by Hilton Austin-University Area,US,Austin,3,30.2770807816,-97.7291741967,,,,,
Park Inn by Radisson Doncaster,GB,Doncaster,3,53.5051627767,-1.1144310236,,,,,
Homewood Suites by Hilton Nashville-Downtown,US,Nashville,3,36.1620528363,-86.7829813063,,,,,
Comfort Inn Central,US,Denver,3,39.802941716,-104.982529879,,,,,
Hotel 81 - Premier Star,SG,Singapore,2,1.3115607521,103.880748153,,,,,
The Phoenician a Luxury Collection Resort Scottsdale,US,Scottsdale,5,33.5077067696,-111.949790418,,,,,
Westgate Smoky Mountain Resort & Spa,US,Gatlinburg,3,35.7318433484,-83.5179698467,,,,,
Hotel MontanÃ©,AD,Arinsal,3,42.5728988917,1.4839589596,,,,,
Blue Horizon,GR,Ialyssos,4,36.4225212991,28.1541019678,,,,,
Domina Home Royal,IT,Positano,4,40.6299786917,14.4821852446,,,,,
Nandini Jungle Resort & Spa Bali,ID,Payangan,4,-8.415006187,115.236148238,,,,,
Skycity Darwin,AU,Darwin,5,-12.4481403623,130.830385387,,,,,
Holiday Inn Moscow Sokolniki,RU,Moscow,4,55.7876923302,37.6803267002,,,,,
Quest Spring Hill Brisbane,AU,Brisbane,4.5,-27.4638244799,153.024545163,,,,,
Waterfront Hotel a Joie De Vivre Hotel,US,Oakland,3,37.7947210549,-122.277913839,,,,,
Best Western Nouvel OrlÃ©ans Montparnasse,FR,Paris,4,48.8310668274,2.3298986255,,,,,
The Seelbach Hilton Louisville,US,Louisville,5,38.2508120088,-85.7576157153,,,,,
Assenzio,CZ,Prague,4,50.0708421108,14.4298030436,,,,,
New Inn by Good Night Inns,GB,Newport,3,51.6078915313,-2.89621979,,,,,
W Los Angeles â€“ West Beverly Hills,US,Los Angeles,4,34.0632745529,-118.441154659,,,,,
Cerano City Hotel KÃ¶ln am Dom,DE,Cologne,3,50.940751393,6.9492816925,,,,,
Bristol Marriott Hotel City Centre,GB,Bristol,4,51.4563167248,-2.5851586461,,,,,
Mini Everest,DE,Frankfurt/Main,1,50.1023447107,8.6580198258,,,,,
MÃ¶venpick Hotel NÃ¼rnberg Airport,DE,NÃ¼rnberg,4,49.4934202255,11.0800284147,,,,,
Best Western Hotel Breitbach,DE,Ratingen,3,51.2940328286,6.8426075578,,,,,
Best Western Palace Inn Hotel,IT,Ferrara,4,44.8486973318,11.590808183,,,,,
Dublin Citi Hotel of Temple Bar,IE,Dublin,3,53.3443209621,-6.263422428,,,,,
Le Bristol Leukerbad,CH,Leukerbad,4,46.3754999269,7.6276928186,,,,,
HÃ´tel de la Rose,CH,Fribourg,4,46.8065670968,7.1612915397,,,,,
Louis Studios Santorini,GR,Kamari,0,36.3992603248,25.484713912,,,,,
Sheraton PGA Vacation Resort,US,Port Saint Lucie,4,27.3074893685,-80.4213380814,,,,,
Captain's Inn Hotel,EG,Hurghada,3,27.4085522326,33.6740653217,,,,,
Ramada Plaza Basel Hotel & Conference Center,CH,Basel,4,47.5643631138,7.6019637287,,,,,
Hampton Inn & Suites Orlando-South Lake Buena Vista,US,Kissimmee,2,28.3396359794,-81.481577754,,,,,
Hampton Inn Madison Square Garden,US,New York,3,40.7481246346,-73.9901096374,,,,,
Galleria Park a Joie de Vivre Hotel,US,San Francisco,3,37.7898163405,-122.403542474,,,,,
Albergo CesÃ ri,IT,Rome,3,41.9000264919,12.480145432,,,,,
Hotel Le Notre Dame Saint Michel,FR,Paris,3,48.8531054596,2.3464842886,,,,,
Grace Inn,CA,Quesnel,3,52.9759367325,-122.491636276,,,,,
TRYP Lisboa Oriente Hotel,PT,Lisbon,4,38.7693886478,-9.0979671478,,,,,
Red Roof Inn Washington DC - College Park,US,College Park,2,39.0054285953,-76.9299066067,,,,,
Embassy Suites Memphis,US,Memphis,3,35.1027898674,-89.8577463627,,,,,
Gild Hall - A Thompson Hotel,US,New York,4,40.7079270558,-74.0072439238,,,,,
Hotel San MoisÃ¨,IT,Venice,3,45.4333937409,12.3349817097,,,,,
Dominik PanziÃ³,HU,Budapest,2,47.5060081785,19.0905717015,,,,,
NH Rex,CH,Geneva,4,46.2119386492,6.1277492344,,,,,
Hotel Vivaldi,PL,PoznaÅ„,4,52.4229547773,16.9237142801,,,,,
Super 8 Tampa U.S.F. Near Busch Gardens Downtown,US,Tampa,2,28.068722,-82.455978,,,,,
Hotel Blue Bay,ES,Palma de Mallorca,3,39.5523186637,2.5984892249,,,,,
Victoria Hotel,DE,Minden,4,52.2878861641,8.9170119166,,,,,
Arena Inn Hotel,EG,Hurghada,3,27.3940026185,33.6753219366,,,,,
Americas Best Value Inn - Clovis,US,Clovis,2,36.8118487365,-119.700784385,,,,,
ibis Styles Port Stephens Salamander Shores,AU,Soldiers Point,3.5,-32.7113400348,152.071766853,,,,,
Conrad Cairo Hotel & Casino,EG,Cairo,5,30.0644049441,31.2273663282,,,,,
Sheraton Ambassador Monterrey Hotel,MX,Monterrey,4,25.6664334465,-100.313542932,,,,,
Bellevue Club,ES,Port d'Alcudia,3,39.8305735052,3.1103307008,,,,,
Quality Inn Hayward,US,Hayward,3,37.6590497068,-122.073408812,,,,,
Vierseithof,DE,Luckenwalde,0,52.0890146003,13.1693002582,,,,,
Nicosia City Center Hotel,CY,Nicosia,4,35.171672834,33.3585476875,,,,,
Oaks Aspire Apartments,AU,Ipswich,4,-27.6127393807,152.757114172,,,,,
Novotel Canberra,AU,Canberra,4,-35.2775166702,149.129069746,,,,,
Hilton Garden Inn Phoenix Midtown,US,Phoenix,3,33.4923633153,-112.075457275,,,,,
Hotel China Town 2,MY,Kuala Lumpur,2,3.1436099339,101.697860956,,,,,
Innside by MeliÃ¡ Bremen,DE,Bremen,4,53.11411416,8.7440979481,,,,,
Hilton Indianapolis,US,Indianapolis,3,39.7688837858,-86.1601629853,,,,,
AC Hotel CÃ³rdoba by Marriott,ES,CÃ³rdoba,4,37.8901888761,-4.7874936461,,,,,
La Plage HÃ´tel & Spa,FR,La Grande-Motte,4,43.5560496965,4.0988123417,,,,,
Comfort Hotel Strasbourg - Montagne Verte,FR,Strasbourg,2,48.5726917736,7.7287135273,,,,,
Hotel Galleria,DE,Munich,0,48.1018026391,11.5407849848,,,,,
Agriturismo Villa CefalÃ ,IT,Santa Flavia,0,38.0665918004,13.5351938009,,,,,
Hampton Inn Los Angeles/Arcadia,US,Arcadia,3,34.141215111,-118.023086786,,,,,
Campanile Hotel Luxembourg AÃ©roport,LU,Luxembourg,3,49.6404425561,6.2172961235,,,,,
DoubleTree Suites by Hilton Atlanta-Galleria,US,Atlanta,3,33.8885706653,-84.4720932841,,,,,
Hotel Metropol,CH,Saas-Fee,4,46.1081086863,7.9269522429,,,,,
B&B HÃ´tel Le Puy-en-Velay,FR,Vals-prÃ¨s-le-Puy,2,45.02953236,3.8766396046,,,,,
Campanile Hotel Montauban,FR,Montauban,3,43.982040268,1.3326984644,,,,,
Puri Mas Boutique Resort & Spa,ID,Senggigi ,4,-8.481024478,116.037435383,,,,,
HÃ´tel Les Gens De Mer - Marseille,FR,Marseille,2,43.3057930194,5.371106118,,,,,
HÃ´tel Duc De St-Simon,FR,Paris,4,48.8560372666,2.3237056285,,,,,
Hotel Moyka 5,RU,Saint Petersburg,3,59.9425482332,30.3257739546,,,,,
Millennium Hilton Bangkok,TH,Bangkok,5,13.7287493552,100.510775149,,,,,
Apartments Paris Centre - At Home Hotel,FR,Paris,0,48.8644068622,2.3532146215,,,,,
Hilton Santa Fe Historic Plaza,US,Santa Fe,3,35.687396027,-105.942326188,,,,,
Hampton Inn - Portland/Clackamas,US,Clackamas,3,45.4082285439,-122.570238411,,,,,
Brightonwave,GB,Brighton & Hove,4,50.8203554205,-0.1342405379,,,,,
City Hotel,SI,Ljubljana,3,46.0536688017,14.5082375407,,,,,
Embassy Suites by Hilton Brea - North Orange County,US,Brea,3,33.9173975798,-117.887090743,,,,,
EntrÃ©e Hotel Glinde,DE,Hamburg,3,53.5494077068,10.218527019,,,,,
Hotel Stendhal Place VendÃ´me Paris - MGallery Collection,FR,Paris,4,48.8680918286,2.3312915862,,,,,
Hotel Palace GL,ES,Barcelona,5,41.3914390487,2.1714493632,,,,,
Holiday Inn St. Petersburg Moskovskye Vorota,RU,Saint Petersburg,4,59.8934468128,30.3181179391,,,,,
Country Relais Villa L'Olmo,IT,Impruneta,0,43.6877629988,11.2499302626,,,,,
Peterborough Marriott Hotel,GB,Peterborough,4,52.5501025326,-0.3244829178,,,,,
MÃ¶venpick Hotel Beirut,LB,Beirut,5,33.8856248692,35.4746523499,,,,,
Hotel Ronda,ES,Barcelona,3,41.3812443446,2.1639297903,,,,,
HÃ´tel d'Angleterre Champs ElysÃ©es,FR,Paris,3,48.8716940465,2.3080126941,,,,,
Hilton Garden Inn Addison,US,Addison,3,41.9364370473,-88.0394285917,,,,,
Hampton Inn Ft Lauderdale-Airport North,US,Fort Lauderdale,3,26.0931692258,-80.1574194431,,,,,
Novotel Tainui Hamilton,NZ,Hamilton,4.5,-37.7862372197,175.28278023,,,,,
Redwall Hotel Beijing,CN,Beijing,3,39.924646682,116.403434873,,,,,
Ilunion Pio XII,ES,Madrid,4,40.4688820796,-3.6736151576,,,,,
Embassy Suites Newark - Wilmington/South,US,Newark,3,39.659407891,-75.7535071671,,,,,
The Mark Luxury Hotel Prague,CZ,Prague,5,50.0871834722,14.4313745201,,,,,
Ramada Brasov,RO,BraÅŸov,4,45.6098590167,25.6586927176,,,,,
Aziza Guest House,ZA,George,0,-33.949205172,22.4604105949,,,,,
PremiÃ¨re Classe MÃ¢con Sud,FR,ChaintrÃ©,1,46.2564758901,4.7918272017,,,,,
GestiÃ³n de Alojamientos Rooms,ES,Pamplona,0,42.8064676287,-1.6628757119,,,,,
Mercure Convention Centre Ancol,ID,Jakarta,4,-6.1219720583,106.835721731,,,,,
Best Western Hotel Artdeco,IT,Rome,4,41.9066972571,12.5019378215,,,,,
Mercure Paris Ouest St Germain,FR,Saint-Germain-en-Laye,3,48.9033380407,2.0933112502,,,,,
Geovita Krynica-Zdroj,PL,Krynica ZdrÃ³j,0,49.421760361,20.9713098407,,,,,
Radisson Blu Hotel Cardiff,GB,Cardiff,4,51.4769912127,-3.1736661494,,,,,
A&O Hamburg Hauptbahnhof,DE,Hamburg,2,53.5474475591,10.0104787946,,,,,
Maritim Hotel Bremen,DE,Bremen,4,53.0874391068,8.8177353144,,,,,
A&O Berlin Friedrichshain,DE,Berlin,2,52.5069113107,13.4689190984,,,,,
Hotel Caumartin OpÃ©ra - Astotel,FR,Paris,3,48.8716702296,2.3281446844,,,,,
Copthorne Hotel Wellington Oriental Bay,NZ,Wellington,4.5,-41.2918405071,174.787421823,,,,,
Crowne Plaza Birmingham NEC,GB,Bickenhill,4,52.4476761338,-1.7158225179,,,,,
Relais du Bois du Four,FR,Saint-LÃ©ons,2,44.2392043873,2.9846867211,,,,,
Maydrit,ES,Madrid,4,40.4515415983,-3.5928618908,,,,,
Econo Lodge Malden,US,Malden,2,42.4340839938,-71.0382091999,,,,,
Getaway On Grafton,AU,Cairns,4,-16.9173873172,145.7694152,,,,,
Casa del Caribe Inn,PR,San Juan,2,18.453593676,-66.0705983639,,,,,
Homewood Suites by Hilton Dover - Rockaway,US,Dover,3,40.9007764735,-74.5571252704,,,,,
Tryp SÃ£o Paulo Jesuino Arruda Hotel,BR,Sao Paulo,4,-23.5829411875,-46.6782179475,,,,,
Travelodge Newcastle City,AU,Newcastle,4,-32.9283190534,151.763350368,,,,,
Natur- & Wanderhotel Tuxertal,AT,Tux,4,47.1600716329,11.7356219888,,,,,
acama Hotel & Hostel Kreuzberg,DE,Berlin,2,52.498088024,13.3865122497,,,,,
